Data File:                  EBL4623B.AKF
Measurement Programm:	5.0.9

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces at Hip Joint
Diagram Title #2	Relative to Femur

Comment #1	HIP JOINT Walking on Treadmill: constant Speed 5 km/h
Comment #2	Pat.: EBL, left Side, 51 Month PO

BodyWeight [N]:	610.0

Implant Type:	Hip Joint

Axes Directions X, Y, Z: 	Medial, Anterior, Superior
Axes Origin: 	Center of Femoral Head
Angle of Rotation (Deg):	Z = 5.0	X = 10.0	Y = 0.0
Displacement X, Y, Z (mm):	0.0	0.0	0.0
Activity Code:	HIPJOINT	1P_1_7_2_4_6	






---------------------------DATA--------------------------------

Number of Data Sets =	1252
Number of analog channels =	0
Time-Offset(sec) =	-0.03
Max. Force (N, sec):	2338.54	5.581

Time	-Fx	-Fy	-Fz	Fres	-	-	-	Marker
[s]	[N]	[N]	[N]	[N]	-	-	-	[0/1]

5.207	00170.18	00013.07	00257.07	00308.57	-	-	-	0
5.211	00165.64	00013.46	00242.57	00294.04	-	-	-	0
5.216	00161.55	00013.87	00228.82	00280.44	-	-	-	0
5.220	00157.84	00014.31	00215.77	00267.72	-	-	-	0
5.225	00154.45	00014.78	00203.52	00255.92	-	-	-	0
5.229	00151.42	00015.20	00192.08	00245.06	-	-	-	0
5.233	00148.80	00015.56	00181.45	00235.18	-	-	-	0
5.238	00146.44	00015.87	00171.67	00226.20	-	-	-	0
5.242	00144.42	00016.13	00162.66	00218.12	-	-	-	0
5.247	00142.68	00016.36	00154.38	00210.85	-	-	-	0
5.251	00141.20	00016.55	00146.90	00204.43	-	-	-	0
5.255	00139.96	00016.72	00140.18	00198.80	-	-	-	0
5.260	00138.93	00016.74	00134.23	00193.91	-	-	-	0
5.264	00138.09	00016.74	00129.04	00189.74	-	-	-	0
5.269	00137.54	00016.71	00124.63	00186.36	-	-	-	0
5.273	00137.27	00016.65	00121.03	00183.76	-	-	-	0
5.277	00137.16	00016.56	00118.18	00181.81	-	-	-	0
5.282	00137.22	00016.44	00116.12	00180.51	-	-	-	0
5.286	00137.54	00016.40	00114.95	00180.00	-	-	-	0
5.291	00138.04	00016.43	00114.63	00180.17	-	-	-	0
5.295	00138.71	00016.53	00115.15	00181.03	-	-	-	0
5.299	00139.57	00016.72	00116.54	00182.59	-	-	-	0
5.304	00140.52	00016.98	00118.70	00184.73	-	-	-	0
5.308	00141.59	00017.22	00121.78	00187.55	-	-	-	0
5.312	00142.79	00017.44	00125.83	00191.12	-	-	-	0
5.317	00144.15	00017.76	00130.94	00195.55	-	-	-	0
5.321	00145.68	00018.07	00137.18	00200.92	-	-	-	0
5.326	00147.42	00018.37	00144.79	00207.44	-	-	-	0
5.330	00149.28	00018.67	00153.89	00215.21	-	-	-	0
5.334	00151.31	00018.98	00164.54	00224.34	-	-	-	0
5.339	00153.42	00019.30	00176.71	00234.82	-	-	-	0
5.343	00155.66	00019.64	00190.52	00246.80	-	-	-	0
5.348	00158.06	00020.00	00206.09	00260.49	-	-	-	0
5.352	00160.68	00020.40	00223.49	00276.01	-	-	-	0
5.357	00163.43	00020.72	00242.59	00293.24	-	-	-	0
5.361	00166.39	00020.98	00263.53	00312.36	-	-	-	0
5.365	00169.59	00021.17	00286.33	00333.46	-	-	-	0
5.370	00173.09	00021.31	00310.87	00356.45	-	-	-	0
5.374	00176.86	00021.28	00337.15	00381.32	-	-	-	0
5.379	00181.06	00021.09	00365.09	00408.07	-	-	-	0
5.383	00185.66	00020.62	00394.54	00436.53	-	-	-	0
5.388	00190.85	00019.87	00425.38	00466.65	-	-	-	0
5.392	00196.73	00018.82	00457.38	00498.25	-	-	-	0
5.397	00203.40	00017.67	00490.36	00531.16	-	-	-	0
5.401	00210.87	00016.50	00524.14	00565.21	-	-	-	0
5.406	00219.27	00015.64	00558.57	00600.27	-	-	-	0
5.410	00228.64	00015.37	00593.61	00636.31	-	-	-	0
5.414	00239.05	00015.82	00629.23	00673.29	-	-	-	0
5.419	00250.57	00017.10	00665.18	00711.02	-	-	-	0
5.423	00263.18	00019.11	00701.47	00749.46	-	-	-	0
5.428	00277.01	00021.91	00738.09	00788.67	-	-	-	0
5.433	00292.09	00025.53	00775.25	00828.84	-	-	-	0
5.437	00308.34	00029.93	00813.08	00870.10	-	-	-	0
5.442	00325.86	00035.08	00851.92	00912.78	-	-	-	0
5.446	00344.51	00040.97	00892.02	00957.12	-	-	-	0
5.451	00364.31	00047.49	00933.68	01003.36	-	-	-	0
5.455	00385.27	00054.63	00977.20	01051.82	-	-	-	0
5.460	00407.33	00062.31	01022.91	01102.79	-	-	-	0
5.464	00430.46	00070.35	01071.10	01156.50	-	-	-	0
5.469	00454.75	00078.65	01121.86	01213.07	-	-	-	0
5.474	00480.40	00087.06	01175.11	01272.49	-	-	-	0
5.478	00507.22	00095.50	01230.61	01334.46	-	-	-	0
5.483	00535.26	00104.00	01287.93	01398.60	-	-	-	0
5.488	00564.46	00112.73	01346.80	01464.65	-	-	-	0
5.492	00594.60	00121.74	01406.84	01532.17	-	-	-	0
5.497	00625.44	00131.17	01467.60	01600.70	-	-	-	0
5.502	00656.78	00140.98	01528.53	01669.62	-	-	-	0
5.507	00688.29	00151.02	01588.99	01738.23	-	-	-	0
5.511	00719.68	00161.15	01648.29	01805.76	-	-	-	0
5.516	00750.53	00171.32	01705.66	01871.35	-	-	-	0
5.521	00780.50	00181.29	01760.49	01934.26	-	-	-	0
5.526	00809.38	00190.89	01812.22	01993.91	-	-	-	0
5.531	00837.03	00199.98	01860.47	02049.87	-	-	-	0
5.536	00863.40	00208.29	01905.02	02101.89	-	-	-	0
5.541	00888.30	00215.63	01945.47	02149.51	-	-	-	0
5.546	00911.74	00221.92	01981.54	02192.49	-	-	-	0
5.551	00933.49	00226.95	02012.92	02230.42	-	-	-	0
5.556	00953.39	00230.58	02039.39	02263.02	-	-	-	0
5.561	00971.15	00232.78	02060.68	02289.91	-	-	-	0
5.566	00986.53	00233.46	02076.71	02310.94	-	-	-	0
5.571	00999.37	00232.65	02087.45	02326.01	-	-	-	0
5.576	01009.59	00230.34	02092.99	02335.15	-	-	-	0
5.581	01017.13	00226.58	02093.53	02338.54	-	-	-	0
5.586	01022.03	00221.41	02089.40	02336.49	-	-	-	0
5.591	01024.38	00214.98	02080.98	02329.39	-	-	-	0
5.596	01024.33	00207.48	02068.65	02317.67	-	-	-	0
5.601	01021.97	00199.00	02052.85	02301.79	-	-	-	0
5.606	01017.50	00189.72	02034.06	02282.26	-	-	-	0
5.611	01011.27	00179.69	02012.70	02259.62	-	-	-	0
5.616	01003.48	00169.05	01989.26	02234.44	-	-	-	0
5.621	00994.33	00157.84	01964.10	02207.10	-	-	-	0
5.626	00983.99	00146.18	01937.52	02177.98	-	-	-	0
5.630	00972.70	00134.19	01909.81	02147.44	-	-	-	0
5.635	00960.48	00121.98	01881.34	02115.85	-	-	-	0
5.640	00947.44	00109.55	01852.37	02083.49	-	-	-	0
5.645	00933.77	00097.01	01823.15	02050.67	-	-	-	0
5.650	00919.69	00084.46	01793.92	02017.70	-	-	-	0
5.654	00905.35	00072.00	01765.03	01984.98	-	-	-	0
5.659	00890.85	00059.62	01736.60	01952.68	-	-	-	0
5.664	00876.24	00047.44	01708.80	01920.95	-	-	-	0
5.669	00861.70	00035.57	01681.88	01890.11	-	-	-	0
5.673	00847.30	00024.00	01655.92	01860.26	-	-	-	0
5.678	00833.00	00012.86	01630.98	01831.43	-	-	-	0
5.683	00818.87	00002.16	01607.17	01803.76	-	-	-	0
5.688	00805.09	-00008.05	01584.61	01777.42	-	-	-	0
5.692	00791.63	-00017.76	01563.34	01752.43	-	-	-	0
5.697	00778.59	-00026.92	01543.29	01728.78	-	-	-	0
5.702	00765.94	-00035.46	01524.44	01706.42	-	-	-	0
5.706	00753.68	-00043.44	01506.68	01685.23	-	-	-	0
5.711	00741.81	-00050.89	01490.00	01665.22	-	-	-	0
5.716	00730.22	-00057.83	01474.22	01646.17	-	-	-	0
5.720	00718.93	-00064.28	01459.27	01628.03	-	-	-	0
5.725	00707.73	-00070.14	01445.01	01610.54	-	-	-	0
5.730	00696.64	-00075.39	01431.27	01593.59	-	-	-	0
5.734	00685.57	-00080.04	01418.05	01577.11	-	-	-	0
5.739	00674.44	-00084.15	01405.20	01560.94	-	-	-	0
5.744	00663.15	-00087.69	01392.71	01545.02	-	-	-	0
5.748	00651.72	-00090.62	01380.48	01529.27	-	-	-	0
5.753	00640.06	-00092.99	01368.50	01513.64	-	-	-	0
5.758	00627.95	-00094.73	01356.66	01497.94	-	-	-	0
5.762	00615.40	-00095.77	01344.98	01482.18	-	-	-	0
5.767	00602.40	-00096.12	01333.35	01466.27	-	-	-	0
5.772	00588.94	-00095.79	01321.79	01450.22	-	-	-	0
5.776	00574.99	-00094.67	01310.19	01433.93	-	-	-	0
5.781	00560.64	-00092.73	01298.45	01417.35	-	-	-	0
5.786	00545.84	-00090.05	01286.60	01400.49	-	-	-	0
5.790	00530.65	-00086.58	01274.51	01383.29	-	-	-	0
5.795	00515.14	-00082.37	01262.10	01365.67	-	-	-	0
5.800	00499.25	-00077.46	01249.23	01347.53	-	-	-	0
5.804	00483.12	-00071.85	01236.02	01329.03	-	-	-	0
5.809	00466.90	-00065.57	01222.44	01310.21	-	-	-	0
5.814	00450.74	-00058.72	01208.36	01291.03	-	-	-	0
5.818	00434.67	-00051.28	01193.75	01271.46	-	-	-	0
5.823	00418.86	-00043.34	01178.55	01251.52	-	-	-	0
5.827	00403.55	-00034.98	01162.73	01231.26	-	-	-	0
5.832	00388.80	-00026.37	01146.32	01210.74	-	-	-	0
5.837	00374.68	-00017.58	01129.13	01189.80	-	-	-	0
5.855	00361.36	-00008.67	01111.09	01168.41	-	-	-	0
5.860	00349.27	-00000.13	01092.30	01146.78	-	-	-	0
5.864	00338.52	00007.87	01072.87	01125.03	-	-	-	0
5.869	00329.13	00015.13	01052.87	01103.22	-	-	-	0
5.874	00321.14	00021.57	01032.29	01081.31	-	-	-	0
5.878	00314.32	00027.21	01010.86	01058.95	-	-	-	0
5.883	00308.76	00031.91	00988.53	01036.12	-	-	-	0
5.887	00304.34	00035.65	00965.23	01012.70	-	-	-	0
5.892	00300.90	00038.51	00940.75	00988.45	-	-	-	0
5.896	00298.37	00040.53	00915.10	00963.36	-	-	-	0
5.901	00296.48	00041.75	00888.25	00937.35	-	-	-	0
5.906	00295.09	00042.30	00860.27	00910.46	-	-	-	0
5.910	00293.96	00042.29	00831.20	00882.67	-	-	-	0
5.915	00292.96	00041.84	00801.19	00854.09	-	-	-	0
5.933	00291.85	00041.06	00770.44	00824.89	-	-	-	0
5.937	00290.62	00040.24	00740.61	00796.60	-	-	-	0
5.942	00289.35	00039.48	00712.45	00769.97	-	-	-	0
5.946	00288.23	00038.78	00686.44	00745.51	-	-	-	0
5.951	00287.25	00038.12	00662.78	00723.36	-	-	-	0
5.955	00286.39	00037.59	00641.59	00703.62	-	-	-	0
5.959	00285.53	00037.08	00622.71	00686.05	-	-	-	0
5.964	00284.75	00036.58	00606.01	00670.58	-	-	-	0
5.968	00284.05	00036.08	00591.43	00657.09	-	-	-	0
5.973	00283.30	00035.68	00578.68	00645.30	-	-	-	0
5.977	00282.38	00035.37	00567.45	00634.82	-	-	-	0
5.982	00281.27	00035.04	00557.53	00625.45	-	-	-	0
5.986	00279.96	00034.68	00548.64	00616.91	-	-	-	0
5.991	00278.42	00034.29	00540.49	00608.95	-	-	-	0
5.995	00276.62	00033.86	00532.75	00601.23	-	-	-	0
6.000	00274.42	00033.26	00525.14	00593.45	-	-	-	0
6.004	00271.90	00032.61	00517.44	00585.44	-	-	-	0
6.009	00269.00	00032.00	00509.50	00577.04	-	-	-	0
6.013	00265.68	00031.41	00501.18	00568.11	-	-	-	0
6.018	00261.87	00030.84	00492.34	00558.50	-	-	-	0
6.022	00257.62	00030.28	00482.92	00548.17	-	-	-	0
6.027	00253.06	00029.60	00472.86	00537.14	-	-	-	0
6.031	00248.24	00028.91	00462.10	00525.35	-	-	-	0
6.036	00243.16	00028.18	00450.66	00512.85	-	-	-	0
6.040	00237.96	00027.42	00438.55	00499.70	-	-	-	0
6.045	00232.65	00026.71	00425.88	00486.02	-	-	-	0
6.049	00227.36	00026.04	00412.87	00472.05	-	-	-	0
6.053	00222.09	00025.40	00399.71	00457.97	-	-	-	0
6.058	00216.87	00024.78	00386.50	00443.88	-	-	-	0
6.062	00211.71	00024.17	00373.44	00429.96	-	-	-	0
6.067	00206.74	00023.55	00360.74	00416.44	-	-	-	0
6.071	00202.08	00023.03	00348.59	00403.58	-	-	-	0
6.076	00197.76	00022.59	00337.21	00391.58	-	-	-	0
6.080	00193.82	00022.22	00326.86	00380.65	-	-	-	0
6.085	00190.39	00021.93	00317.65	00370.99	-	-	-	0
6.089	00187.54	00021.70	00309.86	00362.85	-	-	-	0
6.093	00185.31	00021.53	00303.80	00356.51	-	-	-	0
6.098	00183.77	00021.42	00299.57	00352.10	-	-	-	0
6.102	00182.90	00021.37	00297.31	00349.72	-	-	-	0
