Data File:                  EBL_STUMBLING.AKF
Measurement Programm:	5.0.9

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces at Hip Joint
Diagram Title #2	Relative to Femur

Comment #1	HIP JOINT Stumbling
Comment #2	Pat.: E.B., Side: Left, 24 Months P.O.                         

BodyWeight [N]:	650.0

Implant Type:	Hip Joint

Axes Directions X, Y, Z: 	Medial, Anterior, Superior
Axes Origin: 	Center of Femoral Head
Angle of Rotation (Deg):	Z = 5.0	X = 10.0	Y = 0.0
Displacement X, Y, Z (mm):	0.0	0.0	0.0
Activity Code:	HIPJOINT	1P_1_11	






---------------------------DATA--------------------------------

Number of Data Sets =	1248
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	4681.21	3.13

Time	-Fx	-Fy	-Fz	Fres	-	-	-	Marker
[s]	[N]	[N]	[N]	[N]	-	-	-	[0/1]

4.828	00130.00	00045.50	00084.50	00161.59	-	-	-	0
4.833	00136.50	00052.00	00084.50	00168.75	-	-	-	0
4.837	00136.50	00052.00	00078.00	00165.59	-	-	-	0
4.842	00136.50	00058.50	00071.50	00164.82	-	-	-	0
4.846	00136.50	00065.00	00071.50	00167.24	-	-	-	0
4.851	00149.50	00065.00	00084.50	00183.62	-	-	-	0
4.855	00143.00	00078.00	00097.50	00189.84	-	-	-	0
4.860	00143.00	00078.00	00110.50	00196.83	-	-	-	0
4.864	00136.50	00078.00	00104.00	00188.50	-	-	-	0
4.869	00149.50	00071.50	00110.50	00199.18	-	-	-	0
4.874	00149.50	00071.50	00117.00	00202.86	-	-	-	0
4.878	00149.50	00078.00	00130.00	00212.92	-	-	-	0
4.883	00149.50	00078.00	00130.00	00212.92	-	-	-	0
4.887	00156.00	00078.00	00136.50	00221.48	-	-	-	0
4.892	00156.00	00078.00	00143.00	00225.54	-	-	-	0
4.896	00156.00	00078.00	00143.00	00225.54	-	-	-	0
4.901	00156.00	00078.00	00136.50	00221.48	-	-	-	0
4.905	00162.50	00084.50	00136.50	00228.43	-	-	-	0
4.910	00169.00	00078.00	00136.50	00230.82	-	-	-	0
4.914	00169.00	00078.00	00136.50	00230.82	-	-	-	0
4.919	00162.50	00078.00	00143.00	00230.09	-	-	-	0
4.924	00162.50	00078.00	00143.00	00230.09	-	-	-	0
4.928	00169.00	00071.50	00156.00	00240.85	-	-	-	0
4.933	00169.00	00071.50	00156.00	00240.85	-	-	-	0
4.937	00169.00	00078.00	00149.50	00238.74	-	-	-	0
4.942	00162.50	00084.50	00143.00	00232.37	-	-	-	0
4.946	00169.00	00084.50	00149.50	00240.94	-	-	-	0
4.951	00169.00	00084.50	00149.50	00240.94	-	-	-	0
4.955	00169.00	00084.50	00149.50	00240.94	-	-	-	0
4.960	00169.00	00084.50	00143.00	00236.96	-	-	-	0
4.964	00169.00	00084.50	00143.00	00236.96	-	-	-	0
4.969	00169.00	00084.50	00143.00	00236.96	-	-	-	0
4.974	00175.50	00084.50	00143.00	00241.64	-	-	-	0
4.978	00169.00	00084.50	00143.00	00236.96	-	-	-	0
4.983	00162.50	00091.00	00143.00	00234.81	-	-	-	0
4.987	00162.50	00091.00	00143.00	00234.81	-	-	-	0
4.992	00162.50	00084.50	00143.00	00232.37	-	-	-	0
4.996	00162.50	00084.50	00143.00	00232.37	-	-	-	0
5.001	00162.50	00091.00	00143.00	00234.81	-	-	-	0
5.005	00156.00	00091.00	00143.00	00230.36	-	-	-	0
5.010	00162.50	00091.00	00149.50	00238.83	-	-	-	0
5.014	00156.00	00091.00	00156.00	00238.65	-	-	-	0
5.019	00156.00	00091.00	00162.50	00242.95	-	-	-	0
5.024	00149.50	00091.00	00169.00	00243.29	-	-	-	0
5.028	00143.00	00084.50	00182.00	00246.40	-	-	-	0
5.033	00143.00	00084.50	00188.50	00251.24	-	-	-	0
5.037	00143.00	00078.00	00201.50	00259.10	-	-	-	0
5.042	00143.00	00078.00	00208.00	00264.19	-	-	-	0
5.046	00149.50	00078.00	00221.00	00277.98	-	-	-	0
5.051	00162.50	00084.50	00227.50	00292.07	-	-	-	0
5.055	00162.50	00078.00	00253.50	00311.05	-	-	-	0
5.060	00169.00	00071.50	00273.00	00328.94	-	-	-	0
5.065	00169.00	00058.50	00312.00	00359.62	-	-	-	0
5.069	00182.00	00058.50	00344.50	00393.99	-	-	-	0
5.074	00195.00	00052.00	00390.00	00439.12	-	-	-	0
5.079	00208.00	00045.50	00435.50	00484.76	-	-	-	0
5.083	00227.50	00032.50	00500.50	00550.74	-	-	-	0
5.088	00247.00	00026.00	00559.00	00611.69	-	-	-	0
5.092	00266.50	00026.00	00624.00	00679.02	-	-	-	0
5.097	00286.00	00032.50	00682.50	00740.71	-	-	-	0
5.102	00305.50	00039.00	00754.00	00814.47	-	-	-	0
5.107	00318.50	00039.00	00838.50	00897.80	-	-	-	0
5.111	00338.00	00045.50	00923.00	00983.99	-	-	-	0
5.116	00357.50	00052.00	01001.00	01064.20	-	-	-	0
5.121	00383.50	00058.50	01079.00	01146.62	-	-	-	0
5.126	00409.50	00058.50	01144.00	01216.49	-	-	-	0
5.130	00442.00	00058.50	01209.00	01288.59	-	-	-	0
5.135	00468.00	00058.50	01267.50	01352.41	-	-	-	0
5.140	00494.00	00058.50	01319.50	01410.16	-	-	-	0
5.145	00520.00	00058.50	01358.50	01455.80	-	-	-	0
5.150	00546.00	00058.50	01397.50	01501.51	-	-	-	0
5.155	00565.50	00065.00	01423.50	01533.09	-	-	-	0
5.160	00578.50	00078.00	01449.50	01562.62	-	-	-	0
5.164	00585.00	00084.50	01469.00	01583.45	-	-	-	0
5.169	00591.50	00091.00	01501.50	01616.37	-	-	-	0
5.174	00591.50	00097.50	01521.00	01634.88	-	-	-	0
5.179	00598.00	00097.50	01540.50	01655.37	-	-	-	0
5.184	00591.50	00097.50	01560.00	01671.22	-	-	-	0
5.189	00598.00	00097.50	01573.00	01685.66	-	-	-	0
5.194	00604.50	00091.00	01579.50	01693.67	-	-	-	0
5.199	00604.50	00091.00	01586.00	01699.73	-	-	-	0
5.204	00604.50	00084.50	01592.50	01705.47	-	-	-	0
5.208	00604.50	00078.00	01599.00	01711.23	-	-	-	0
5.213	00604.50	00071.50	01599.00	01710.95	-	-	-	0
5.218	00604.50	00065.00	01592.50	01704.61	-	-	-	0
5.223	00604.50	00058.50	01592.50	01704.38	-	-	-	0
5.228	00611.00	00052.00	01592.50	01706.48	-	-	-	0
5.233	00611.00	00045.50	01599.00	01712.36	-	-	-	0
5.238	00611.00	00039.00	01592.50	01706.14	-	-	-	0
5.243	00604.50	00032.50	01586.00	01697.61	-	-	-	0
5.248	00598.00	00032.50	01573.00	01683.15	-	-	-	0
5.253	00598.00	00026.00	01573.00	01683.04	-	-	-	0
5.257	00624.00	00032.50	01560.00	01680.49	-	-	-	0
5.262	00624.00	00026.00	01560.00	01680.37	-	-	-	0
5.267	00611.00	00019.50	01553.50	01669.45	-	-	-	0
5.272	00585.00	00000.00	01560.00	01666.08	-	-	-	0
5.277	00578.50	00000.00	01553.50	01657.72	-	-	-	0
5.282	00565.50	-00006.50	01553.50	01653.24	-	-	-	0
5.287	00559.00	-00006.50	01547.00	01644.91	-	-	-	0
5.292	00559.00	-00006.50	01547.00	01644.91	-	-	-	0
5.296	00572.00	-00013.00	01547.00	01649.41	-	-	-	0
5.301	00578.50	-00013.00	01547.00	01651.68	-	-	-	0
5.306	00578.50	-00019.50	01553.50	01657.83	-	-	-	0
5.311	00585.00	-00019.50	01560.00	01666.19	-	-	-	0
5.316	00578.50	-00032.50	01566.50	01670.22	-	-	-	0
5.321	00578.50	-00032.50	01566.50	01670.22	-	-	-	0
5.326	00572.00	-00032.50	01566.50	01667.98	-	-	-	0
5.331	00572.00	-00032.50	01579.50	01680.20	-	-	-	0
5.336	00565.50	-00039.00	01573.00	01672.02	-	-	-	0
5.340	00565.50	-00039.00	01586.00	01684.25	-	-	-	0
5.345	00572.00	-00045.50	01599.00	01698.84	-	-	-	0
5.350	00585.00	-00045.50	01612.00	01715.47	-	-	-	0
5.355	00585.00	-00045.50	01618.50	01721.58	-	-	-	0
5.360	00585.00	-00045.50	01618.50	01721.58	-	-	-	0
5.365	00578.50	-00045.50	01625.00	01725.50	-	-	-	0
5.370	00585.00	-00045.50	01631.50	01733.81	-	-	-	0
5.375	00585.00	-00039.00	01638.00	01739.77	-	-	-	0
5.380	00591.50	-00039.00	01644.50	01748.08	-	-	-	0
5.385	00585.00	-00039.00	01644.50	01745.89	-	-	-	0
5.389	00591.50	-00039.00	01644.50	01748.08	-	-	-	0
5.394	00591.50	-00032.50	01651.00	01754.06	-	-	-	0
5.399	00598.00	-00032.50	01651.00	01756.26	-	-	-	0
5.404	00598.00	-00032.50	01651.00	01756.26	-	-	-	0
5.409	00598.00	-00032.50	01651.00	01756.26	-	-	-	0
5.414	00591.50	-00032.50	01644.50	01747.94	-	-	-	0
5.419	00585.00	-00026.00	01638.00	01739.52	-	-	-	0
5.424	00585.00	-00019.50	01631.50	01733.32	-	-	-	0
5.429	00591.50	-00019.50	01631.50	01735.52	-	-	-	0
5.434	00591.50	-00019.50	01625.00	01729.42	-	-	-	0
5.438	00585.00	-00019.50	01625.00	01727.20	-	-	-	0
5.443	00572.00	-00019.50	01612.00	01710.59	-	-	-	0
5.448	00565.50	-00019.50	01605.50	01702.29	-	-	-	0
5.453	00565.50	-00013.00	01599.00	01696.10	-	-	-	0
5.458	00559.00	-00019.50	01599.00	01694.01	-	-	-	0
5.463	00559.00	-00013.00	01586.00	01681.68	-	-	-	0
5.468	00559.00	-00013.00	01579.50	01675.55	-	-	-	0
5.473	00552.50	00000.00	01566.50	01661.08	-	-	-	0
5.478	00552.50	00000.00	01553.50	01648.82	-	-	-	0
5.482	00539.50	00000.00	01540.50	01632.24	-	-	-	0
5.487	00533.00	00000.00	01521.00	01611.69	-	-	-	0
5.492	00520.00	00000.00	01514.50	01601.28	-	-	-	0
5.497	00513.50	00000.00	01501.50	01586.88	-	-	-	0
5.502	00500.50	00000.00	01495.00	01576.55	-	-	-	0
5.507	00494.00	00000.00	01475.50	01556.00	-	-	-	0
5.512	00494.00	00000.00	01469.00	01549.84	-	-	-	0
5.516	00487.50	-00006.50	01449.50	01529.30	-	-	-	0
5.521	00487.50	-00013.00	01436.50	01517.02	-	-	-	0
5.526	00481.00	-00019.50	01417.00	01496.54	-	-	-	0
5.531	00481.00	-00032.50	01391.00	01472.17	-	-	-	0
5.536	00481.00	-00039.00	01365.00	01447.79	-	-	-	0
5.540	00487.50	-00045.50	01326.00	01413.51	-	-	-	0
5.545	00481.00	-00052.00	01287.00	01374.93	-	-	-	0
5.550	00487.50	-00058.50	01235.00	01329.02	-	-	-	0
5.555	00481.00	-00065.00	01176.50	01272.69	-	-	-	0
5.559	00468.00	-00065.00	01118.00	01213.74	-	-	-	0
5.564	00448.50	-00065.00	01053.00	01146.38	-	-	-	0
5.569	00429.00	-00071.50	01001.00	01091.40	-	-	-	0
5.574	00403.00	-00065.00	00942.50	01027.10	-	-	-	0
5.578	00377.00	-00065.00	00890.50	00969.20	-	-	-	0
5.583	00357.50	-00058.50	00845.00	00919.38	-	-	-	0
5.588	00344.50	-00052.00	00806.00	00878.08	-	-	-	0
5.592	00331.50	-00052.00	00773.50	00843.15	-	-	-	0
5.597	00312.00	-00045.50	00734.50	00799.32	-	-	-	0
5.602	00299.00	-00045.50	00708.50	00770.35	-	-	-	0
5.606	00286.00	-00045.50	00682.50	00741.40	-	-	-	0
5.611	00273.00	-00039.00	00656.50	00712.07	-	-	-	0
5.615	00260.00	-00032.50	00630.50	00682.78	-	-	-	0
5.620	00253.50	-00032.50	00604.50	00656.31	-	-	-	0
5.625	00247.00	-00032.50	00578.50	00629.86	-	-	-	0
5.629	00253.50	-00026.00	00559.00	00614.34	-	-	-	0
5.634	00247.00	-00019.50	00533.00	00587.77	-	-	-	0
5.638	00247.00	-00013.00	00507.00	00564.12	-	-	-	0
5.643	00240.50	-00013.00	00481.00	00537.93	-	-	-	0
5.648	00240.50	-00013.00	00455.00	00514.81	-	-	-	0
5.652	00240.50	-00006.50	00429.00	00491.86	-	-	-	0
5.657	00234.00	-00006.50	00403.00	00466.05	-	-	-	0
5.661	00227.50	00000.00	00383.50	00445.90	-	-	-	0
5.666	00221.00	00000.00	00364.00	00425.84	-	-	-	0
5.671	00221.00	00000.00	00351.00	00414.78	-	-	-	0
5.675	00221.00	00000.00	00331.50	00398.41	-	-	-	0
5.680	00214.50	00000.00	00312.00	00378.62	-	-	-	0
5.684	00208.00	00006.50	00299.00	00364.29	-	-	-	0
5.689	00201.50	00006.50	00286.00	00349.91	-	-	-	0
5.693	00195.00	00013.00	00273.00	00335.74	-	-	-	0
5.698	00188.50	00013.00	00266.50	00326.69	-	-	-	0
5.703	00188.50	00026.00	00253.50	00316.97	-	-	-	0
5.707	00188.50	00026.00	00253.50	00316.97	-	-	-	0
5.712	00188.50	00026.00	00260.00	00322.19	-	-	-	0
5.716	00175.50	00026.00	00266.50	00320.15	-	-	-	0
5.721	00175.50	00026.00	00273.00	00325.58	-	-	-	0
5.725	00169.00	00032.50	00273.00	00322.72	-	-	-	0
5.730	00175.50	00032.50	00273.00	00326.17	-	-	-	0
5.734	00169.00	00032.50	00273.00	00322.72	-	-	-	0
5.739	00169.00	00039.00	00273.00	00323.44	-	-	-	0
5.744	00162.50	00045.50	00279.50	00326.49	-	-	-	0
5.748	00156.00	00045.50	00286.00	00328.94	-	-	-	0
5.753	00156.00	00045.50	00286.00	00328.94	-	-	-	0
5.757	00149.50	00045.50	00279.50	00320.22	-	-	-	0
5.762	00143.00	00052.00	00273.00	00312.54	-	-	-	0
5.766	00143.00	00052.00	00273.00	00312.54	-	-	-	0
5.771	00136.50	00058.50	00273.00	00310.78	-	-	-	0
5.776	00136.50	00065.00	00266.50	00306.40	-	-	-	0
5.780	00136.50	00065.00	00273.00	00312.07	-	-	-	0
5.785	00130.00	00071.50	00260.00	00299.35	-	-	-	0
5.789	00123.50	00071.50	00253.50	00290.91	-	-	-	0
5.794	00117.00	00084.50	00234.00	00274.93	-	-	-	0
5.798	00117.00	00091.00	00227.50	00271.53	-	-	-	0
5.803	00110.50	00097.50	00214.50	00260.24	-	-	-	0
5.807	00104.00	00104.00	00201.50	00249.47	-	-	-	0
5.812	00104.00	00110.50	00188.50	00241.99	-	-	-	0
5.817	00104.00	00117.00	00182.00	00240.06	-	-	-	0
5.821	00110.50	00117.00	00169.00	00233.37	-	-	-	0
5.826	00104.00	00117.00	00162.50	00225.64	-	-	-	0
5.830	00117.00	00123.50	00156.00	00230.82	-	-	-	0
5.835	00110.50	00123.50	00143.00	00218.89	-	-	-	0
5.839	00117.00	00123.50	00136.50	00218.11	-	-	-	0
5.844	00110.50	00123.50	00130.00	00210.62	-	-	-	0
5.848	00117.00	00117.00	00123.50	00206.47	-	-	-	0
5.853	00117.00	00123.50	00117.00	00206.47	-	-	-	0
5.857	00117.00	00123.50	00110.50	00202.86	-	-	-	0
5.862	00110.50	00123.50	00097.50	00192.27	-	-	-	0
5.866	00110.50	00123.50	00091.00	00189.06	-	-	-	0
5.871	00117.00	00123.50	00091.00	00192.93	-	-	-	0
5.876	00117.00	00123.50	00091.00	00192.93	-	-	-	0
5.880	00110.50	00123.50	00091.00	00189.06	-	-	-	0
5.885	00110.50	00123.50	00084.50	00186.02	-	-	-	0
5.889	00117.00	00123.50	00084.50	00189.95	-	-	-	0
5.894	00117.00	00117.00	00084.50	00185.79	-	-	-	0
5.898	00110.50	00117.00	00084.50	00181.77	-	-	-	0
5.903	00104.00	00110.50	00078.00	00170.62	-	-	-	0
5.907	00104.00	00110.50	00078.00	00170.62	-	-	-	0
5.912	00104.00	00110.50	00078.00	00170.62	-	-	-	0
5.916	00097.50	00110.50	00078.00	00166.73	-	-	-	0
5.921	00097.50	00104.00	00078.00	00162.50	-	-	-	0
5.925	00097.50	00097.50	00078.00	00158.42	-	-	-	0
5.930	00097.50	00097.50	00078.00	00158.42	-	-	-	0
5.934	00091.00	00097.50	00078.00	00154.50	-	-	-	0
5.939	00084.50	00097.50	00084.50	00154.23	-	-	-	0
5.943	00084.50	00084.50	00104.00	00158.42	-	-	-	0
5.948	00078.00	00084.50	00110.50	00159.48	-	-	-	0
5.953	00078.00	00078.00	00110.50	00156.14	-	-	-	0
5.957	00065.00	00078.00	00097.50	00140.77	-	-	-	0
5.962	00058.50	00078.00	00091.00	00133.37	-	-	-	0
5.966	00058.50	00071.50	00091.00	00129.67	-	-	-	0
5.971	00045.50	00078.00	00104.00	00137.73	-	-	-	0
5.975	00045.50	00071.50	00097.50	00129.18	-	-	-	0
5.980	00039.00	00071.50	00097.50	00127.04	-	-	-	0
5.984	00045.50	00065.00	00097.50	00125.70	-	-	-	0
5.989	00052.00	00058.50	00104.00	00130.16	-	-	-	0
5.993	00052.00	00058.50	00104.00	00130.16	-	-	-	0
5.998	00052.00	00058.50	00110.50	00135.41	-	-	-	0
