Data File:	H10R_260413_1_4.AKF
Measurement Programm:	5.6.5

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Hip Joint
Diagram Title #2	Measured Relative to Bone

Comment #1	Hip Joint III; Standing; Two Legged Stance;
Comment #2	H10R, 3 Months PO  *  

BodyWeight [N]:	964

Implant Type:	Hip Joint III

Axes Directions X, Y, Z:	Lateral, Anterior, Superior
Axes Origin: 	Ball center
Angle of Rotation (Deg):	X = 1,72	Y = -1,15	Z = -9,74
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	Huefte_III_Activities	1P_1_10_1	






---------------------------DATA--------------------------------

Number of Data Sets =	570
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	1034,75	6,029

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

3.615	00319.41	-00049.33	-00870.54	00928.60	-00000.32	00000.12	-00000.01	1
3.625	00319.29	-00048.91	-00870.56	00928.55	-00000.31	00000.12	-00000.01	1
3.636	00319.48	-00049.02	-00871.05	00929.08	-00000.31	00000.11	-00000.01	1
3.647	00319.66	-00048.66	-00871.32	00929.38	-00000.29	00000.11	00000.00	1
3.657	00320.01	-00048.70	-00871.87	00930.02	-00000.28	00000.10	00000.00	1
3.668	00322.85	-00048.60	-00874.90	00933.83	-00000.25	00000.10	00000.01	1
3.678	00323.05	-00048.74	-00875.56	00934.52	-00000.22	00000.10	00000.00	1
3.689	00322.80	-00048.43	-00875.85	00934.70	-00000.19	00000.10	00000.01	1
3.700	00322.76	-00048.60	-00876.59	00935.39	-00000.15	00000.11	00000.01	1
3.710	00322.48	-00048.28	-00877.05	00935.71	-00000.10	00000.11	00000.02	1
3.721	00322.38	-00048.44	-00877.91	00936.48	-00000.05	00000.12	00000.02	1
3.731	00321.92	-00048.19	-00878.45	00936.82	00000.01	00000.13	00000.03	1
3.742	00321.69	-00048.38	-00879.39	00937.63	00000.06	00000.14	00000.03	1
3.753	00321.29	-00048.14	-00880.16	00938.20	00000.12	00000.15	00000.04	1
3.763	00321.14	-00048.25	-00881.09	00939.04	00000.16	00000.15	00000.04	1
3.774	00321.12	-00048.07	-00882.36	00940.20	00000.21	00000.16	00000.05	1
3.784	00321.25	-00048.04	-00883.69	00941.49	00000.25	00000.16	00000.06	1
3.795	00321.38	-00047.90	-00885.07	00942.83	00000.28	00000.17	00000.06	1
3.806	00321.38	-00047.81	-00886.17	00943.86	00000.29	00000.17	00000.07	1
3.816	00321.52	-00047.65	-00887.40	00945.06	00000.29	00000.17	00000.07	1
3.827	00321.73	-00047.55	-00888.42	00946.08	00000.28	00000.17	00000.07	1
3.837	00321.93	-00047.56	-00889.50	00947.16	00000.26	00000.17	00000.07	1
3.848	00321.83	-00047.43	-00889.92	00947.51	00000.22	00000.17	00000.06	1
3.859	00322.04	-00047.44	-00890.39	00948.03	00000.18	00000.17	00000.06	1
3.869	00321.98	-00047.40	-00890.32	00947.94	00000.13	00000.16	00000.05	1
3.880	00322.38	-00047.57	-00890.52	00948.27	00000.07	00000.15	00000.04	1
3.890	00322.32	-00047.59	-00890.19	00947.94	00000.01	00000.15	00000.03	1
3.901	00322.67	-00047.66	-00889.95	00947.84	-00000.05	00000.13	00000.02	1
3.912	00322.63	-00047.62	-00889.43	00947.33	-00000.11	00000.12	00000.02	1
3.922	00322.67	-00047.63	-00889.11	00947.05	-00000.16	00000.11	00000.01	1
3.933	00322.43	-00047.71	-00888.78	00946.66	-00000.20	00000.09	00000.00	1
3.943	00322.66	-00047.74	-00888.97	00946.92	-00000.22	00000.08	00000.00	1
3.954	00322.60	-00047.82	-00889.14	00947.07	-00000.24	00000.07	00000.00	1
3.964	00322.74	-00047.67	-00889.77	00947.69	-00000.24	00000.07	00000.00	1
3.975	00322.72	-00047.47	-00890.33	00948.21	-00000.23	00000.06	00000.01	1
3.986	00323.05	-00047.14	-00891.28	00949.19	-00000.21	00000.06	00000.01	1
3.996	00323.07	-00046.93	-00891.98	00949.85	-00000.18	00000.06	00000.02	1
4.007	00323.45	-00046.78	-00893.16	00951.08	-00000.14	00000.06	00000.03	1
4.017	00323.38	-00046.59	-00894.04	00951.87	-00000.11	00000.06	00000.04	1
4.028	00323.73	-00046.45	-00895.34	00953.20	-00000.07	00000.07	00000.05	1
4.039	00323.59	-00046.27	-00896.04	00953.80	-00000.03	00000.07	00000.05	1
4.049	00323.83	-00046.19	-00897.04	00954.82	00000.01	00000.07	00000.06	1
4.060	00323.51	-00045.99	-00897.66	00955.28	00000.05	00000.08	00000.08	1
4.070	00323.49	-00045.93	-00898.46	00956.02	00000.07	00000.08	00000.08	1
4.081	00323.02	-00045.70	-00898.89	00956.26	00000.10	00000.09	00000.09	1
4.092	00323.01	-00045.74	-00899.51	00956.84	00000.11	00000.09	00000.10	1
4.102	00322.52	-00045.55	-00899.62	00956.77	00000.11	00000.08	00000.11	1
4.113	00322.87	-00045.76	-00900.31	00957.54	00000.10	00000.07	00000.11	1
4.123	00322.51	-00045.56	-00900.29	00957.40	00000.08	00000.06	00000.11	1
4.134	00322.68	-00045.79	-00900.65	00957.80	00000.05	00000.05	00000.11	1
4.145	00322.47	-00045.60	-00900.53	00957.61	00000.01	00000.04	00000.11	1
4.155	00322.60	-00045.85	-00900.62	00957.75	-00000.04	00000.02	00000.11	1
4.166	00322.11	-00045.66	-00899.95	00956.95	-00000.10	00000.01	00000.11	1
4.176	00322.12	-00045.86	-00899.61	00956.64	-00000.16	-00000.01	00000.10	1
4.187	00321.98	-00045.66	-00899.01	00956.02	-00000.22	-00000.02	00000.10	1
4.198	00322.43	-00045.93	-00898.96	00956.14	-00000.29	-00000.04	00000.09	1
4.208	00322.36	-00045.83	-00898.34	00955.52	-00000.35	-00000.05	00000.08	1
4.219	00322.72	-00046.05	-00898.21	00955.54	-00000.41	-00000.07	00000.07	0
4.229	00322.59	-00045.98	-00897.91	00955.21	-00000.44	-00000.09	00000.07	0
4.240	00323.25	-00046.18	-00898.45	00955.94	-00000.47	-00000.10	00000.07	0
4.251	00323.42	-00046.09	-00898.84	00956.37	-00000.47	-00000.12	00000.07	0
4.261	00324.18	-00046.18	-00899.88	00957.61	-00000.47	-00000.13	00000.07	0
4.272	00324.27	-00046.04	-00900.62	00958.33	-00000.45	-00000.14	00000.07	0
4.282	00324.82	-00045.96	-00901.89	00959.70	-00000.42	-00000.15	00000.08	0
4.293	00325.12	-00045.86	-00903.01	00960.85	-00000.38	-00000.16	00000.08	0
4.303	00325.55	-00045.60	-00904.45	00962.34	-00000.34	-00000.17	00000.09	0
4.314	00325.75	-00045.59	-00905.64	00963.53	-00000.29	-00000.18	00000.10	0
4.325	00325.92	-00045.24	-00906.90	00964.75	-00000.24	-00000.18	00000.11	0
4.335	00326.23	-00045.11	-00908.25	00966.12	-00000.19	-00000.19	00000.13	0
4.346	00326.56	-00044.63	-00909.47	00967.35	-00000.14	-00000.20	00000.14	0
4.356	00327.09	-00044.61	-00910.88	00968.86	-00000.09	-00000.20	00000.15	0
4.367	00327.55	-00044.26	-00912.08	00970.12	-00000.05	-00000.21	00000.17	0
4.378	00328.19	-00044.40	-00913.39	00971.57	-00000.02	-00000.21	00000.17	0
4.388	00328.63	-00043.99	-00914.38	00972.64	00000.01	-00000.22	00000.18	0
4.399	00329.42	-00044.11	-00915.63	00974.09	00000.03	-00000.22	00000.19	0
4.409	00329.73	-00043.77	-00916.36	00974.86	00000.05	-00000.23	00000.19	0
4.420	00330.26	-00043.95	-00917.41	00976.03	00000.05	-00000.23	00000.19	0
4.431	00330.21	-00043.68	-00917.85	00976.42	00000.06	-00000.24	00000.19	0
4.441	00330.56	-00043.91	-00918.64	00977.30	00000.05	-00000.24	00000.19	0
4.452	00330.50	-00043.71	-00919.02	00977.62	00000.04	-00000.25	00000.19	0
4.462	00330.97	-00043.90	-00919.88	00978.60	00000.02	-00000.25	00000.19	0
4.473	00330.79	-00043.82	-00920.06	00978.69	00000.01	-00000.26	00000.19	0
4.483	00331.27	-00043.99	-00920.78	00979.54	-00000.01	-00000.26	00000.19	0
4.494	00331.16	-00043.92	-00921.07	00979.77	-00000.03	-00000.26	00000.19	0
4.505	00331.68	-00043.84	-00921.92	00980.75	-00000.04	-00000.27	00000.19	0
4.515	00332.07	-00043.71	-00922.77	00981.68	-00000.05	-00000.27	00000.20	0
4.526	00332.80	-00043.58	-00923.97	00983.04	-00000.06	-00000.27	00000.21	0
4.536	00333.25	-00043.62	-00924.89	00984.07	-00000.06	-00000.28	00000.21	0
4.547	00333.77	-00043.30	-00926.02	00985.29	-00000.06	-00000.28	00000.22	0
4.558	00334.29	-00043.55	-00927.17	00986.56	-00000.06	-00000.28	00000.23	0
4.568	00334.38	-00043.34	-00927.87	00987.24	-00000.04	-00000.28	00000.24	0
4.579	00334.43	-00043.57	-00928.60	00987.95	-00000.03	-00000.28	00000.24	0
4.589	00333.98	-00043.46	-00928.76	00987.94	-00000.01	-00000.28	00000.25	0
4.600	00333.84	-00043.70	-00929.29	00988.40	00000.01	-00000.28	00000.26	0
4.611	00333.08	-00043.48	-00929.27	00988.11	00000.04	-00000.27	00000.27	0
4.621	00332.64	-00043.54	-00929.60	00988.28	00000.06	-00000.26	00000.27	0
4.632	00331.90	-00043.19	-00929.73	00988.14	00000.09	-00000.25	00000.28	0
4.642	00331.69	-00043.13	-00930.22	00988.53	00000.11	-00000.25	00000.28	0
4.653	00331.20	-00042.87	-00930.55	00988.66	00000.13	-00000.23	00000.29	0
4.663	00331.37	-00042.77	-00931.41	00989.52	00000.15	-00000.23	00000.29	0
4.674	00331.05	-00042.65	-00931.79	00989.77	00000.17	-00000.22	00000.29	0
4.685	00330.74	-00042.40	-00932.25	00990.08	00000.19	-00000.21	00000.29	0
4.695	00330.55	-00042.53	-00932.72	00990.47	00000.20	-00000.20	00000.28	0
4.706	00330.41	-00042.24	-00933.23	00990.89	00000.21	-00000.19	00000.28	0
4.716	00330.71	-00042.33	-00934.16	00991.88	00000.21	-00000.18	00000.27	0
4.727	00331.07	-00041.95	-00935.06	00992.83	00000.21	-00000.17	00000.27	0
4.738	00331.52	-00042.01	-00935.96	00993.83	00000.21	-00000.17	00000.26	0
4.748	00332.00	-00041.72	-00936.83	00994.79	00000.21	-00000.16	00000.26	0
4.759	00332.70	-00041.97	-00937.97	00996.11	00000.19	-00000.15	00000.25	0
4.769	00333.15	-00041.82	-00938.72	00996.96	00000.18	-00000.13	00000.24	0
4.780	00333.65	-00042.08	-00939.49	00997.87	00000.16	-00000.12	00000.23	0
4.791	00333.50	-00041.84	-00939.53	00997.85	00000.15	-00000.11	00000.22	0
4.801	00333.85	-00041.94	-00939.98	00998.38	00000.13	-00000.10	00000.21	0
4.812	00333.68	-00041.83	-00939.93	00998.28	00000.12	-00000.09	00000.20	0
4.822	00333.94	-00041.92	-00940.37	00998.79	00000.10	-00000.08	00000.19	0
4.833	00334.02	-00042.04	-00940.65	00999.08	00000.08	-00000.07	00000.18	0
4.843	00334.07	-00041.96	-00940.92	00999.35	00000.07	-00000.06	00000.18	0
4.854	00334.21	-00042.20	-00941.27	00999.73	00000.05	-00000.05	00000.17	0
4.865	00334.27	-00042.05	-00941.46	00999.93	00000.03	-00000.04	00000.16	0
4.875	00334.33	-00042.32	-00941.78	01000.26	00000.01	-00000.03	00000.15	0
4.886	00334.32	-00042.12	-00941.99	01000.44	00000.00	-00000.03	00000.15	0
4.896	00334.50	-00042.39	-00942.47	01000.97	-00000.03	-00000.01	00000.14	0
4.907	00334.38	-00042.11	-00942.60	01001.04	-00000.04	00000.00	00000.14	0
4.918	00334.64	-00042.29	-00943.09	01001.60	-00000.07	00000.02	00000.13	0
4.928	00334.44	-00042.16	-00943.10	01001.53	-00000.09	00000.03	00000.13	0
4.939	00334.82	-00042.28	-00943.48	01002.02	-00000.12	00000.04	00000.12	0
4.949	00334.71	-00042.24	-00943.49	01001.99	-00000.15	00000.06	00000.11	0
4.960	00334.98	-00042.36	-00943.82	01002.40	-00000.18	00000.08	00000.11	0
4.970	00334.82	-00042.40	-00943.76	01002.29	-00000.21	00000.09	00000.10	0
4.981	00334.86	-00042.32	-00944.00	01002.53	-00000.24	00000.12	00000.09	0
4.992	00332.00	-00042.28	-00941.33	00999.05	-00000.28	00000.13	00000.08	0
5.002	00331.54	-00042.09	-00941.09	00998.67	-00000.31	00000.16	00000.07	0
5.013	00331.35	-00042.38	-00941.15	00998.67	-00000.35	00000.18	00000.06	0
5.023	00330.77	-00042.23	-00940.89	00998.23	-00000.37	00000.20	00000.05	0
5.034	00330.47	-00042.49	-00940.94	00998.19	-00000.41	00000.23	00000.03	0
5.045	00329.85	-00042.24	-00940.59	00997.64	-00000.43	00000.26	00000.03	0
5.055	00329.49	-00042.27	-00940.41	00997.36	-00000.45	00000.28	00000.02	0
5.066	00328.64	-00041.93	-00939.86	00996.54	-00000.47	00000.30	00000.01	0
5.076	00328.49	-00041.93	-00939.91	00996.54	-00000.49	00000.32	00000.01	0
5.087	00327.83	-00041.71	-00939.47	00995.91	-00000.50	00000.34	00000.00	0
5.098	00327.89	-00041.71	-00939.57	00996.01	-00000.52	00000.36	-00000.01	0
5.108	00327.45	-00041.54	-00939.38	00995.68	-00000.53	00000.38	-00000.01	0
5.119	00327.17	-00041.38	-00939.43	00995.64	-00000.54	00000.39	-00000.02	0
5.129	00326.83	-00041.46	-00939.30	00995.40	-00000.56	00000.41	-00000.03	0
5.140	00326.38	-00041.07	-00938.98	00994.94	-00000.56	00000.43	-00000.03	0
5.150	00326.13	-00041.12	-00938.98	00994.85	-00000.57	00000.44	-00000.04	0
5.161	00325.87	-00040.69	-00938.90	00994.67	-00000.58	00000.46	-00000.04	0
5.172	00326.01	-00040.91	-00939.35	00995.16	-00000.59	00000.47	-00000.05	0
5.182	00326.10	-00040.75	-00939.63	00995.44	-00000.59	00000.49	-00000.05	0
5.193	00326.55	-00041.07	-00940.44	00996.37	-00000.60	00000.51	-00000.06	0
5.203	00326.36	-00040.92	-00940.53	00996.39	-00000.61	00000.53	-00000.06	1
5.214	00326.76	-00041.10	-00941.22	00997.18	-00000.61	00000.54	-00000.07	1
5.225	00326.59	-00041.03	-00941.56	00997.44	-00000.61	00000.56	-00000.07	1
5.235	00327.29	-00041.15	-00942.56	00998.62	-00000.62	00000.58	-00000.08	1
5.246	00327.19	-00041.12	-00942.87	00998.87	-00000.62	00000.59	-00000.08	1
5.256	00327.44	-00040.97	-00943.60	00999.64	-00000.61	00000.61	-00000.08	1
5.267	00327.20	-00041.06	-00943.85	00999.80	-00000.62	00000.63	-00000.08	1
5.277	00327.05	-00040.74	-00944.21	01000.08	-00000.61	00000.64	-00000.08	1
5.288	00327.06	-00040.81	-00944.70	01000.55	-00000.61	00000.66	-00000.08	1
5.299	00326.84	-00040.50	-00944.82	01000.58	-00000.61	00000.67	-00000.07	1
5.309	00326.70	-00040.60	-00945.07	01000.77	-00000.61	00000.68	-00000.08	1
5.320	00326.23	-00040.22	-00944.97	01000.51	-00000.60	00000.69	-00000.07	1
5.330	00326.30	-00040.30	-00945.38	01000.92	-00000.61	00000.70	-00000.07	1
5.341	00325.85	-00040.04	-00945.26	01000.64	-00000.60	00000.71	-00000.07	1
5.352	00326.07	-00040.03	-00945.66	01001.10	-00000.60	00000.72	-00000.07	1
5.362	00325.95	-00039.88	-00945.97	01001.35	-00000.59	00000.72	-00000.07	1
5.373	00326.65	-00040.07	-00946.97	01002.52	-00000.59	00000.73	-00000.07	1
5.383	00326.89	-00040.12	-00947.61	01003.22	-00000.59	00000.73	-00000.07	1
5.394	00327.54	-00040.14	-00948.55	01004.31	-00000.58	00000.73	-00000.07	1
5.404	00327.82	-00040.27	-00949.01	01004.84	-00000.58	00000.73	-00000.07	1
5.415	00327.90	-00040.06	-00949.24	01005.07	-00000.57	00000.73	-00000.07	1
5.426	00327.78	-00040.24	-00949.34	01005.14	-00000.56	00000.73	-00000.08	1
5.436	00327.57	-00039.89	-00949.15	01004.88	-00000.54	00000.73	-00000.07	1
5.447	00327.62	-00039.94	-00949.35	01005.09	-00000.53	00000.72	-00000.08	1
5.457	00327.45	-00039.58	-00949.23	01004.90	-00000.51	00000.72	-00000.07	1
5.468	00327.65	-00039.66	-00949.55	01005.27	-00000.49	00000.72	-00000.07	1
5.479	00327.52	-00039.57	-00949.64	01005.31	-00000.47	00000.72	-00000.07	1
5.489	00328.17	-00039.75	-00950.47	01006.32	-00000.45	00000.72	-00000.07	1
5.500	00328.13	-00039.72	-00950.82	01006.63	-00000.42	00000.72	-00000.07	1
5.510	00328.36	-00039.62	-00951.42	01007.27	-00000.39	00000.72	-00000.07	1
5.521	00328.23	-00039.77	-00951.60	01007.40	-00000.37	00000.71	-00000.07	1
5.532	00328.10	-00039.71	-00951.65	01007.41	-00000.34	00000.70	-00000.07	1
5.542	00328.45	-00039.95	-00952.16	01008.01	-00000.31	00000.70	-00000.07	1
5.553	00328.47	-00039.75	-00952.23	01008.07	-00000.28	00000.69	-00000.07	1
5.563	00328.62	-00039.98	-00952.59	01008.47	-00000.25	00000.68	-00000.07	1
5.574	00328.53	-00039.75	-00952.62	01008.47	-00000.22	00000.68	-00000.07	1
5.584	00328.84	-00039.86	-00953.19	01009.11	-00000.19	00000.67	-00000.07	1
5.595	00328.70	-00039.65	-00953.45	01009.29	-00000.15	00000.67	-00000.07	1
5.606	00329.19	-00039.71	-00954.29	01010.25	-00000.13	00000.67	-00000.06	1
5.616	00328.84	-00039.49	-00954.54	01010.37	-00000.10	00000.67	-00000.06	1
5.627	00328.92	-00039.33	-00955.17	01010.98	-00000.07	00000.67	-00000.05	1
5.637	00328.85	-00039.22	-00955.57	01011.33	-00000.04	00000.66	-00000.05	1
5.648	00328.80	-00038.91	-00956.15	01011.85	-00000.02	00000.66	-00000.04	1
5.658	00328.97	-00038.91	-00956.91	01012.63	00000.00	00000.66	-00000.04	1
5.669	00329.13	-00038.53	-00957.56	01013.27	00000.02	00000.65	-00000.03	1
5.680	00329.54	-00038.71	-00958.51	01014.32	00000.04	00000.64	-00000.02	1
5.690	00329.67	-00038.45	-00959.14	01014.94	00000.06	00000.64	-00000.02	1
5.701	00330.00	-00038.54	-00959.96	01015.83	00000.07	00000.62	-00000.01	1
5.711	00329.78	-00038.22	-00960.34	01016.11	00000.09	00000.62	00000.00	1
5.722	00330.20	-00038.13	-00961.29	01017.14	00000.10	00000.61	00000.00	1
5.733	00329.92	-00037.90	-00961.69	01017.41	00000.11	00000.60	00000.01	1
5.743	00330.15	-00037.84	-00962.47	01018.23	00000.13	00000.59	00000.02	1
5.754	00330.09	-00037.96	-00963.04	01018.75	00000.14	00000.59	00000.02	1
5.764	00330.14	-00037.79	-00963.65	01019.34	00000.16	00000.58	00000.03	1
5.775	00330.46	-00038.02	-00964.47	01020.22	00000.17	00000.57	00000.03	1
5.785	00330.86	-00037.84	-00965.28	01021.11	00000.19	00000.56	00000.04	1
5.796	00331.41	-00038.11	-00966.20	01022.17	00000.20	00000.56	00000.05	1
5.807	00331.75	-00037.97	-00966.90	01022.94	00000.23	00000.55	00000.06	1
5.817	00332.23	-00038.18	-00967.83	01023.98	00000.25	00000.55	00000.07	1
5.828	00332.19	-00038.07	-00968.19	01024.30	00000.27	00000.55	00000.08	1
5.838	00332.71	-00038.29	-00969.10	01025.34	00000.30	00000.55	00000.09	1
5.849	00332.75	-00038.37	-00969.58	01025.81	00000.32	00000.55	00000.09	1
5.860	00333.17	-00038.34	-00970.47	01026.78	00000.35	00000.55	00000.10	1
5.870	00333.58	-00038.60	-00971.28	01027.69	00000.38	00000.55	00000.11	1
5.881	00333.84	-00038.41	-00972.05	01028.50	00000.42	00000.55	00000.13	1
5.891	00334.34	-00038.71	-00973.02	01029.59	00000.46	00000.55	00000.13	1
5.902	00334.64	-00038.57	-00973.65	01030.27	00000.50	00000.55	00000.15	1
5.912	00335.18	-00038.85	-00974.44	01031.21	00000.54	00000.54	00000.15	1
5.923	00335.02	-00038.63	-00974.50	01031.21	00000.59	00000.54	00000.16	1
5.934	00335.27	-00038.68	-00974.92	01031.69	00000.63	00000.54	00000.17	1
5.944	00335.36	-00038.72	-00975.18	01031.96	00000.67	00000.54	00000.18	1
5.955	00335.75	-00038.73	-00975.80	01032.67	00000.71	00000.54	00000.19	1
5.965	00336.07	-00038.97	-00976.33	01033.29	00000.75	00000.54	00000.19	1
5.976	00336.10	-00038.76	-00976.61	01033.55	00000.78	00000.54	00000.20	1
5.987	00336.41	-00039.04	-00976.97	01034.00	00000.81	00000.53	00000.20	1
5.997	00336.52	-00038.79	-00977.11	01034.16	00000.84	00000.53	00000.20	1
6.008	00336.99	-00038.93	-00977.47	01034.67	00000.86	00000.52	00000.20	1
6.018	00336.80	-00038.78	-00977.27	01034.40	00000.87	00000.52	00000.21	1
6.029	00337.08	-00038.87	-00977.53	01034.75	00000.88	00000.52	00000.21	1
